Year,IncomeGroup,TypeofAidCode,TypeofAidText,SectorPurposeCode(CRScode),SectorPurposeText,BroadSectorCode,SIDsector,AmountsExtended,HeadlineMeasureofODA(£thousands)
2017,Part I unallocated by income,C01,Project-type interventions,43010,Multisector aid,430,Multisector / Cross-Cutting,110.87019,110.87019
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,11110,Education policy and administrative management,111,Education,31852.6786,31852.6786
2017,Part I unallocated by income,C01,Project-type interventions,15110,Public sector policy and administrative management,151,Government and Civil Society,2142.572077,2142.572077
2017,UMICs,C01,Project-type interventions,72050,Relief co-ordination and support services,720,Humanitarian Aid,5483.7848,5483.7848
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,500,500
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,500,500
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,500,500
2017,Part I unallocated by income,C01,Project-type interventions,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,150,150
2017,Part I unallocated by income,C01,Project-type interventions,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,207.52057,207.52057
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,100,100
2017,Part I unallocated by income,C01,Project-type interventions,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,160,160
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,43082,Research/scientific institutions,430,Multisector / Cross-Cutting,1780,1780
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,3569.811,3569.811
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,2025.8118,2025.8118
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72050,Relief co-ordination and support services,720,Humanitarian Aid,911.626,911.626
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,29.213555,29.213555
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,111.176583,111.176583
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,23630,Electric power transmission and distribution (centralised grids),236,Economic Infrastructure and Services,2000,2000
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,73010,Immediate post-emergency reconstruction and rehabilitation,730,Humanitarian Aid,239.32843,239.32843
2017,LDCs,C01,Project-type interventions,12220,Basic health care,122,Health,491.2020295,491.2020295
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12240,Basic nutrition,122,Health,2526.01523,2526.01523
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12240,Basic nutrition,122,Health,521.71643,521.71643
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,33120,Trade facilitation,331,Production Sectors,1350,1350
2017,LDCs,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,1556.926,1556.926
2017,Part I unallocated by income,C01,Project-type interventions,15150,Democratic participation and civil society,151,Government and Civil Society,1709.9466,1709.9466
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,1000,1000
2017,UMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,1047.659,1047.659
2017,UMICs,C01,Project-type interventions,72050,Relief co-ordination and support services,720,Humanitarian Aid,425,425
2017,UMICs,C01,Project-type interventions,72050,Relief co-ordination and support services,720,Humanitarian Aid,35.042,35.042
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72050,Relief co-ordination and support services,720,Humanitarian Aid,1600,1600
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72050,Relief co-ordination and support services,720,Humanitarian Aid,2800,2800
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,12000,12000
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,1028.151,1028.151
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,307.35,307.35
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,2600,2600
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,73010,Immediate post-emergency reconstruction and rehabilitation,730,Humanitarian Aid,200,200
2017,Part I unallocated by income,C01,Project-type interventions,99810,Sectors not specified,998,Unallocated / Unspecified,1000,1000
2017,Part I unallocated by income,C01,Project-type interventions,15150,Democratic participation and civil society,151,Government and Civil Society,7.63259,7.63259
2017,LDCs,C01,Project-type interventions,72050,Relief co-ordination and support services,720,Humanitarian Aid,2000,2000
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,14020,Water supply and sanitation - large systems,140,Water Supply and Sanitation,750,750
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,99810,Sectors not specified,998,Unallocated / Unspecified,63.124,63.124
2017,Part I unallocated by income,C01,Project-type interventions,16062,Statistical capacity building,160,Other Social Infrastructure and Services,17.68544,17.68544
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,4488.4565,4488.4565
2017,UMICs,C01,Project-type interventions,43010,Multisector aid,430,Multisector / Cross-Cutting,1829.228,1829.228
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15111,Public finance management (PFM),151,Government and Civil Society,500,500
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,55000,55000
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,20000,20000
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,40000,40000
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,35000,35000
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,8000,8000
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,5000,5000
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,5882.76744,5882.76744
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",12182,Medical research,121,Health,5200,5200
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",12182,Medical research,121,Health,7000,7000
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",12182,Medical research,121,Health,11600,11600
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",12262,Malaria control,122,Health,16000,16000
2017,Part I unallocated by income,C01,Project-type interventions,12182,Medical research,121,Health,2000,2000
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",12182,Medical research,121,Health,6000,6000
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",12182,Medical research,121,Health,1671.278,1671.278
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",12182,Medical research,121,Health,642.092,642.092
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",12182,Medical research,121,Health,776.2375,776.2375
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",12182,Medical research,121,Health,621.8855,621.8855
2017,Part I unallocated by income,D02,Other technical assistance,12182,Medical research,121,Health,132.34149,132.34149
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12250,Infectious disease control,122,Health,785.28388,785.28388
